author_date_unix_timestamp,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix
1330198302,1,1.0,1.0,1.0,0.0,1.0,1.0,84.0,1.0,31.233587962962964,1.0,3.0,1.032016814756787,0.0,0,0.0
1330198302,1,1.0,1.0,1.0,0.0,1.0,1.0,84.0,1.0,31.233587962962964,1.0,4.0,1.032016814756787,2.0,0,0.0
1330199840,0,1.0,1.0,1.0,0.0,18.0,4.0,1044.0,1.0,0.7833912037037037,5.0,5.0,2.276501440496417,3.0,0,0.0
1330231574,0,1.0,1.0,2.0,0.5916727785823275,7.0,0.0,636.0,1.0,12.540011574074073,8.0,47.5,1.059808557238543,11.0,1,2339.829224537037
1330231574,0,2.0,2.0,3.0,1.194173734256912,18.0,0.0,769.0,1.0,10.020358796296298,18.0,45.0,1.097033506153043,10.0,0,0.0
1330365827,0,1.0,1.0,1.0,0.0,59.0,0.0,1389.0,1.0,21.851111111111113,2.0,6.0,1.0457642631953623,0.0,0,0.0
1330463575,0,1.0,1.0,4.0,1.5647125106479178,28.0,28.0,292.25,1.0,34.30387731481481,4.0,12.5,1.0151829289894412,7.0,1,2027.2694791666668
1330463575,0,1.0,1.0,1.0,0.0,1.0,1.0,192.0,1.0,34.30387731481481,1.0,15.0,1.0291512236597269,1.0,0,0.0
1330463575,0,1.0,1.0,4.0,1.5647125106479178,28.0,28.0,292.25,1.0,34.30387731481481,4.0,8.5,1.0151829289894412,4.0,0,0.0
1330528809,0,1.0,1.0,1.0,0.0,4.0,8.0,1489.0,1.0,35.05890046296296,1.0,252.0,1.0285234273406956,35.0,0,0.0
1330528809,0,1.0,1.0,1.0,0.0,4.0,8.0,1489.0,1.0,35.05890046296296,1.0,251.0,1.0285234273406956,81.0,0,0.0
1330619590,0,2.0,2.0,4.0,1.6644977792004616,0.0,7.0,889.75,1.0,12.781380208333333,11.0,259.5,1.0239017258057392,38.0,0,0.0
1330619590,0,2.0,3.0,5.0,2.0,0.0,8.0,756.8,1.0,17.447025462962962,12.0,255.0,1.015747413850537,85.0,0,0.0
1330621536,0,1.0,2.0,3.0,1.3495485525614308,31.0,2.0,38.0,1.0,2.3422145061728394,5.0,263.0,1.1423154593462057,88.0,0,0.0
1330621536,0,2.0,2.0,3.0,1.3495485525614308,31.0,2.0,47.0,1.0,2.3422145061728394,13.0,266.0,1.1423154593462057,5.0,0,0.0
1330780381,0,2.0,2.0,3.0,0.7540595360167137,115.0,122.0,168.0,1.0,25.926570216049384,16.0,272.0,1.1939677263172008,6.0,0,0.0
1330780381,0,1.0,2.0,3.0,0.7540595360167137,115.0,122.0,159.0,1.0,25.926570216049384,8.0,269.0,1.1939677263172008,91.0,0,0.0
1330781655,0,2.0,2.0,2.0,0.9293636260137188,16.0,13.0,85.0,1.0,0.9339872685185184,16.0,276.5,35.176617796194144,7.0,0,0.0
1330781655,0,1.0,2.0,2.0,0.9293636260137188,16.0,13.0,71.5,1.0,0.9339872685185184,8.0,274.5,35.176617796194144,93.0,0,0.0
1330941071,0,1.0,1.0,3.0,1.5140674292196077,147.0,81.0,218.66666666666663,1.0,30.12862268518519,4.0,282.0,1.0186501231784189,10.0,0,0.0
1330941071,0,1.0,1.0,3.0,1.5140674292196077,147.0,81.0,218.66666666666663,1.0,30.12862268518519,4.0,279.0,1.0186501231784189,96.0,0,0.0
1330943225,0,1.0,1.0,1.0,0.0,43.0,72.0,213.0,1.0,0.02493055555555556,3.0,285.0,41.11142061281337,11.0,0,0.0
1330943225,0,1.0,1.0,1.0,0.0,43.0,72.0,213.0,1.0,0.02493055555555556,3.0,284.0,41.11142061281337,97.0,0,0.0
1330943625,0,1.0,1.0,2.0,1.0,12.0,0.0,217.5,1.0,0.017094907407407406,6.0,288.5,32.538882017083665,13.0,0,0.0
1330943625,0,1.0,1.0,2.0,1.0,12.0,0.0,217.5,1.0,0.017094907407407406,6.0,286.5,32.538882017083665,99.0,0,0.0
1331029150,0,1.0,1.0,1.0,0.0,27.0,0.0,257.0,1.0,0.9898726851851852,3.0,291.0,2.0102309266296405,14.0,0,0.0
1331029150,0,1.0,1.0,1.0,0.0,27.0,0.0,257.0,1.0,0.9898726851851852,3.0,290.0,2.0102309266296405,100.0,0,0.0
1331135055,0,1.0,1.0,1.0,0.0,5.0,0.0,1168.0,1.0,5.966030092592592,6.0,50.0,1.1676156480071391,12.0,1,2329.3722685185185
1331135055,0,1.0,1.0,1.0,0.0,5.0,0.0,1168.0,1.0,5.966030092592592,6.0,49.0,1.1676156480071391,11.0,0,0.0
1331135499,0,1.0,1.0,2.0,0.5435644431995964,22.0,2.0,641.5,1.0,5.233616898148148,12.0,295.5,98.34506540964966,40.0,1,1883.0918865740741
1331135499,0,2.0,2.0,3.0,1.2406705316766886,29.0,4.0,776.3333333333335,1.0,6.976442901234568,23.0,293.0,1.0796330723572216,102.0,1,0.018425925925925925
1331137091,1,1.0,1.0,1.0,0.0,16.0,7.0,1051.0,1.0,0.018425925925925925,12.0,297.0,55.2713567839196,121.0,0,0.0
1331549579,0,1.0,1.0,1.0,0.0,1.0,1.0,145.0,1.0,33.85993055555556,2.0,298.0,1.0295334332821284,14.0,0,0.0
1331665419,0,1.0,1.0,2.0,0.039081754979532785,433.0,45.0,779.5,1.0,30.159305555555555,4.0,19.5,1.0495962595934405,9.0,1,2013.3592476851845
1331665419,0,2.0,2.0,3.0,0.24404890094787385,449.0,45.0,564.6666666666666,1.0,36.177573302469135,5.0,17.0,1.0361354434922407,2.0,0,0.0
1331679092,0,1.0,1.0,1.0,0.0,9.0,0.0,151.0,1.0,0.1582523148148148,2.0,21.0,7.319022891830616,3.0,0,0.0
1333037525,0,1.0,1.0,1.0,0.0,335.0,3.0,240.0,1.0,26.12435185185185,2.0,1.0,1.0382784616311589,0.0,0,0.0
1333037525,0,1.0,1.0,1.0,0.0,335.0,3.0,240.0,1.0,26.12435185185185,2.0,0.0,0.0,0.0,0,0.0
1333471760,0,1.0,1.0,1.0,0.0,3.0,2.0,267.0,1.0,44.009039351851854,4.0,299.0,1.0227226045995916,122.0,0,0.0
1333540161,0,2.0,2.0,2.0,0.9709505944546686,5.0,0.0,135.0,1.0,31.93452546296297,18.0,302.5,1.0234891688595862,15.0,0,0.0
1333540161,0,1.0,2.0,2.0,0.9709505944546686,5.0,0.0,121.5,1.0,31.93452546296297,10.0,300.5,1.0234891688595862,104.0,0,0.0
1333895250,0,1.0,1.0,1.0,0.0,53.0,31.0,572.0,1.0,9.927372685185183,3.0,3.0,1.1007315864641931,1.0,0,0.0
1333895250,0,1.0,1.0,1.0,0.0,53.0,31.0,572.0,1.0,9.927372685185183,3.0,2.0,1.1007315864641931,1.0,0,0.0
1334091336,1,1.0,1.0,1.0,0.0,2.0,2.0,240.0,1.0,76.29185185185185,1.0,0.0,0.0,0.0,0,0.0
1334204610,0,1.0,1.0,1.0,0.0,28.0,4.0,1058.0,1.0,46.35150462962963,6.0,22.0,1.0215742726798294,10.0,0,0.0
1336051060,0,2.0,2.0,5.0,1.3500362421749106,96.0,0.0,320.0,1.0,66.85685416666666,24.0,53.0,1.007460925801977,15.0,1,419.3959143518518
1336051060,0,1.0,1.0,4.0,0.9216820559717878,84.0,0.0,135.0,1.0,69.35240740740741,11.0,57.5,1.007456443634922,16.0,1,419.3959143518518
1336063073,0,1.0,1.0,1.0,0.0,4.0,1.0,478.0,1.0,0.13903935185185184,5.0,63.0,8.19220844085574,17.0,1,1181.1928009259261
1336063073,0,3.0,3.0,3.0,0.5459776148697139,87.0,8.0,1031.0,1.0,24.245327932098764,28.0,61.0,3.4065771595141,16.0,0,0.0
1336265552,1,1.0,1.0,1.0,0.0,10.0,3.0,1072.0,1.0,2.3435069444444445,15.0,64.0,1.4267109181692916,8.0,0,0.0
1337173374,0,1.0,1.0,1.0,0.0,5.0,0.0,258.0,1.0,72.13313657407406,2.0,305.0,1.0138632540811958,16.0,0,0.0
1337173374,0,1.0,1.0,1.0,0.0,5.0,0.0,258.0,1.0,72.13313657407406,2.0,304.0,1.0138632540811958,105.0,0,0.0
1337208035,0,1.0,1.0,1.0,0.0,0.0,6.0,263.0,1.0,0.4011689814814815,3.0,307.0,3.4927151553619336,17.0,0,0.0
1337208035,0,1.0,1.0,1.0,0.0,0.0,6.0,263.0,1.0,0.4011689814814815,3.0,306.0,3.4927151553619336,106.0,0,0.0
1338888703,0,1.0,1.0,1.0,0.0,28.0,50.0,594.0,1.0,57.79459490740741,4.0,309.0,1.0173026560978946,124.0,0,0.0
1338888703,0,1.0,1.0,1.0,0.0,28.0,50.0,594.0,1.0,57.79459490740741,4.0,308.0,1.0173026560978946,107.0,0,0.0
1339600307,0,1.0,1.0,1.0,0.0,10.0,7.0,279.0,1.0,131.21372685185185,2.0,310.0,1.0076211538532782,125.0,0,0.0
1341623942,1,1.0,1.0,1.0,0.0,8.0,3.0,1619.0,1.0,64.36190972222222,10.0,23.0,1.0155371399685913,1.0,0,0.0
1342534226,0,1.0,1.0,2.0,0.7642045065086203,6.0,3.0,825.5,1.0,85.76637152777778,14.0,311.5,1.0060205423721498,16.0,0,0.0
1342817695,0,1.0,1.0,1.0,0.0,47.0,0.0,282.0,1.0,37.23828703703704,3.0,24.0,1.0268540816339218,4.0,0,0.0
1343667473,0,1.0,1.0,1.0,0.0,1.0,1.0,240.0,1.0,110.83491898148148,2.0,0.0,0.0,0.0,0,0.0
1343728192,0,1.0,1.0,1.0,0.0,10.0,5.0,76.0,1.0,171.99050925925926,6.0,313.0,1.0058142743126168,126.0,0,0.0
1344509151,0,1.0,1.0,2.0,0.2987155922493521,163.0,366.0,580.0,1.0,196.86841435185184,2.0,314.5,1.0038096512458294,109.0,1,0.14421296296296296
1344521611,1,3.0,3.0,3.0,0.1906191768998256,148.0,55.0,701.3333333333335,1.0,89.39807098765431,12.0,317.0,1.0068225309067165,127.0,1,34.776180555555555
1344524197,1,1.0,1.0,1.0,0.0,7.0,6.0,257.0,1.0,84.67780092592592,4.0,319.0,1.0118094705940082,111.0,0,0.0
1344524197,1,1.0,1.0,1.0,0.0,7.0,6.0,257.0,1.0,84.67780092592592,4.0,320.0,1.0118094705940082,18.0,0,0.0
1344529803,0,1.0,1.0,1.0,0.0,19.0,11.0,95.0,1.0,0.23902777777777776,2.0,321.0,5.1836141778036025,112.0,0,0.0
1344853686,0,1.0,1.0,2.0,0.5650135743838849,114.0,127.0,529.5,1.0,3.7960532407407417,6.0,322.5,1.1959489689262726,114.0,0,0.0
1344860758,0,2.0,2.0,16.0,3.1981706925918902,256.0,321.0,221.75,1.0,155.97414062500005,48.0,331.5,1.0011245773331952,140.0,1,549.9138657407408
1344861311,0,1.0,1.0,1.0,0.0,36.0,36.0,943.0,1.0,0.08825231481481481,4.0,340.0,12.331147540983608,115.0,0,0.0
1344861659,0,1.0,1.0,1.0,0.0,3.0,0.0,943.0,1.0,0.004027777777777778,5.0,341.0,249.27586206896552,116.0,0,0.0
1344864915,0,1.0,1.0,2.0,1.0,26.0,26.0,524.5,1.0,0.08382523148148148,10.0,342.5,17.250208849449447,118.0,0,0.0
1344864927,0,1.0,1.0,1.0,0.0,165.0,64.0,137.0,1.0,200.98619212962964,1.0,344.0,1.004975466172099,119.0,0,0.0
1344865647,0,1.0,1.0,1.0,0.0,6.0,6.0,238.0,1.0,0.008333333333333333,2.0,345.0,121.0,120.0,0,0.0
1345118983,0,1.0,1.0,1.0,0.0,87.0,59.0,1627.0,1.0,29.91616898148148,12.0,346.0,1.0334267399217798,17.0,0,0.0
1345124916,0,1.0,1.0,1.0,0.0,14.0,0.0,728.0,1.0,169.69144675925924,2.0,347.0,1.005893048937338,121.0,0,0.0
1345124916,0,1.0,1.0,1.0,0.0,14.0,0.0,728.0,1.0,169.69144675925924,2.0,348.0,1.005893048937338,45.0,1,2134.1510648148146
1345763020,0,1.0,1.0,2.0,0.07746789545018537,421.0,0.0,461.5,1.0,211.38078703703704,2.0,0.5,0.5011826997311548,1.0,0,0.0
1345821191,1,1.0,1.0,1.0,0.0,15.0,14.0,1322.0,1.0,0.6732754629629629,2.0,2.0,2.4852761685375877,2.0,0,0.0
1345822065,1,1.0,1.0,1.0,0.0,1.0,2.0,1323.0,1.0,0.010115740740740741,3.0,3.0,99.8558352402746,3.0,0,0.0
1346427206,1,1.0,1.0,1.0,0.0,7.0,13.0,1655.0,1.0,15.141469907407409,13.0,25.0,1.066043786112918,2.0,0,0.0
1346717125,0,1.0,1.0,1.0,0.0,3.0,3.0,1069.0,1.0,21.485729166666665,17.0,33.0,1.0465425209562549,12.0,0,0.0
1346717125,0,1.0,1.0,7.0,0.91424792158481,305.0,1.0,120.57142857142857,2.0,148.88654761904763,21.0,29.0,1.002142344355192,11.0,0,0.0
1346719823,1,1.0,1.0,1.0,0.0,2.0,3.0,255.0,2.0,0.03122685185185185,1.0,34.0,33.02372127501853,13.0,0,0.0
1346770186,0,1.0,1.0,1.0,0.0,15.0,15.0,254.0,2.0,0.5829050925925926,2.0,35.0,2.7155451422671413,14.0,0,0.0
1346770246,0,1.0,1.0,1.0,0.0,0.0,2.0,254.0,2.0,0.0006944444444444446,3.0,36.0,1441.0,15.0,0,0.0
1346818787,0,1.0,1.0,1.0,0.0,9.0,3.0,252.0,2.0,0.5618171296296296,4.0,37.0,2.7799386085989166,16.0,0,0.0
1346868387,0,1.0,1.0,2.0,0.14981136747274792,146.0,40.0,144.5,2.0,1.1623958333333333,6.0,38.5,2.086040777153693,18.0,0,0.0
1346943973,0,1.0,1.0,1.0,0.0,270.0,256.0,1322.0,1.0,12.985046296296293,4.0,40.0,1.077011662275338,19.0,0,0.0
1346944479,0,1.0,1.0,1.0,0.0,1.0,1.0,1336.0,1.0,0.005856481481481482,5.0,41.0,171.7509881422925,20.0,0,0.0
1347526273,1,1.0,1.0,1.0,0.0,10.0,4.0,946.0,1.0,30.802754629629632,7.0,349.0,1.0324646289601025,122.0,0,0.0
1348065187,0,1.0,1.0,1.0,0.0,12.0,0.0,124.0,1.0,229.186875,2.0,0.0,0.0,0.0,1,0.023402777777777783
1348067209,1,1.0,1.0,1.0,0.0,1.0,1.0,136.0,1.0,0.023402777777777783,3.0,1.0,43.72997032640949,1.0,1,79.14502314814816
1348372237,0,1.0,1.0,1.0,0.0,22.0,0.0,240.0,1.0,54.453287037037036,3.0,42.0,1.0183643642911735,21.0,1,353.52752314814813
1348427819,0,1.0,1.0,1.0,0.0,38.0,16.0,136.0,1.0,4.173726851851852,4.0,0.0,0.0,0.0,0,0.0
1348682116,1,1.0,1.0,1.0,0.0,21.0,29.0,1192.0,1.0,203.08584490740745,8.0,351.0,1.0049240260957426,46.0,1,1019.7829166666667
1348682116,1,1.0,1.0,1.0,0.0,21.0,29.0,1192.0,1.0,203.08584490740745,8.0,350.0,1.0049240260957426,123.0,0,0.0
1348719607,0,1.0,1.0,1.0,0.0,25.0,14.0,96.0,1.0,245.60054398148148,1.0,43.0,1.0040716522194486,22.0,0,0.0
1348780619,0,1.0,1.0,1.0,0.0,5.0,2.0,952.0,1.0,14.517893518518518,8.0,65.0,1.068880516221202,17.0,0,0.0
1348833289,0,1.0,1.0,1.0,0.0,10.0,0.0,259.0,1.0,212.61243055555562,2.0,353.0,1.0047033938579557,47.0,0,0.0
1348833289,0,1.0,1.0,1.0,0.0,10.0,0.0,259.0,1.0,212.61243055555562,2.0,352.0,1.0047033938579557,124.0,0,0.0
1348834723,0,1.0,1.0,2.0,0.345117314944953,15.0,16.0,55.0,1.0,228.86684027777767,2.0,357.5,1.0031171797579437,143.0,0,0.0
1348834723,0,2.0,2.0,3.0,0.9286094774390437,18.0,19.0,68.66666666666667,1.0,167.90954861111112,4.0,355.0,1.0090468385171179,126.0,0,0.0
1348958596,0,1.0,1.0,2.0,0.08079313589591118,100.0,0.0,13.5,2.0,37.17806712962963,4.0,44.5,1.0134487895311135,4.0,0,0.0
1349272078,0,1.0,1.0,2.0,0.26676498780302604,22.0,0.0,333.5,2.0,29.571215277777767,4.0,0.5,0.5084541672586541,1.0,0,0.0
1350763955,0,1.0,1.0,4.0,1.3410971216314893,6.0,38.0,543.0,2.0,88.59935185185185,12.0,47.5,1.0078997291287952,26.0,0,0.0
1350935757,0,1.0,1.0,1.0,0.0,2.0,2.0,1069.0,1.0,48.82675925925926,18.0,359.0,1.020480572849208,144.0,0,0.0
1350937699,1,1.0,1.0,1.0,0.0,1.0,1.0,284.0,1.0,230.4230208333333,4.0,360.0,1.004339844154388,127.0,0,0.0
1350937699,1,1.0,1.0,1.0,0.0,1.0,1.0,284.0,1.0,230.4230208333333,4.0,361.0,1.004339844154388,19.0,0,0.0
1351367630,0,1.0,1.0,1.0,0.0,1.0,1.0,1318.0,2.0,6.986979166666668,7.0,50.0,1.1431233693626537,27.0,0,0.0
1351686390,0,1.0,1.0,1.0,0.0,1.0,1.0,329.0,1.0,102.64693287037035,4.0,1.0,1.0097421322979312,1.0,0,0.0
1353351795,1,1.0,1.0,1.0,0.0,1.0,1.0,105.0,1.0,280.56256944444436,2.0,2.0,1.0035642673289604,0.0,0,0.0
1354038092,0,1.0,1.0,1.0,0.0,3.0,1.0,158.0,1.0,64.93371527777778,5.0,0.0,0.0,0.0,0,0.0
1354544592,0,1.0,1.0,1.0,0.0,1.0,1.0,238.0,1.0,313.01935185185187,1.0,2.0,1.0031946906607656,1.0,0,0.0
1354544592,0,1.0,1.0,1.0,0.0,1.0,1.0,238.0,1.0,313.01935185185187,1.0,1.0,1.0031946906607656,0.0,0,0.0
1354544726,0,1.0,1.0,1.0,0.0,1.0,1.0,105.0,1.0,13.80707175925926,3.0,3.0,1.072426653343739,0.0,0,0.0
1354905339,1,1.0,1.0,1.0,0.0,2.0,2.0,160.0,1.0,10.037581018518518,6.0,4.0,1.0996255968599489,2.0,1,1.9941435185185183
1354905665,0,2.0,2.0,2.0,0.7424875695421236,19.0,0.0,264.0,1.0,154.18142361111111,10.0,5.5,133.51695888972657,3.0,1,0.7635995370370371
1354905923,0,2.0,2.0,2.0,0.4394969869215134,21.0,1.0,251.0,1.0,158.60220486111112,5.0,7.5,1.0031525561319885,1.0,0,0.0
1354971508,0,1.0,1.0,1.0,0.0,7.0,2.0,372.0,1.0,0.7590856481481482,5.0,9.0,2.3173743996340628,2.0,0,0.0
1354971640,1,2.0,2.0,2.0,0.9876925088958034,19.0,4.0,276.0,1.0,0.3825636574074073,14.0,10.5,2.3082794974764265,3.0,1,1.2267708333333334
1355077633,1,2.0,2.0,2.0,0.9517626756348312,23.0,12.0,283.5,1.0,1.2267708333333334,16.0,12.5,1.6113611276216355,4.0,0,0.0
1355077842,0,2.0,2.0,2.0,0.5916727785823275,5.0,2.0,289.0,1.0,0.0024189814814814816,18.0,14.5,311.0478468899521,5.0,0,0.0
1355090331,1,1.0,1.0,1.0,0.0,6.0,2.0,592.0,1.0,319.33577546296294,1.0,67.0,1.0031315000599301,18.0,0,0.0
1355090331,1,1.0,1.0,1.0,0.0,6.0,2.0,592.0,1.0,319.33577546296294,1.0,66.0,1.0031315000599301,9.0,0,0.0
1355152038,0,1.0,1.0,1.0,0.0,2.0,2.0,262.0,1.0,78.46991898148148,4.0,2.0,1.0127437368736931,2.0,0,0.0
1355153397,1,1.0,1.0,1.0,0.0,2.0,6.0,596.0,1.0,0.7299305555555555,2.0,68.0,2.369993340310152,10.0,1,2709.365671296296
1355153397,1,1.0,1.0,1.0,0.0,2.0,6.0,596.0,1.0,0.7299305555555555,2.0,69.0,2.369993340310152,19.0,0,0.0
1355317284,0,1.0,1.0,1.0,0.0,2.0,2.0,1184.0,1.0,76.79592592592594,9.0,16.0,1.0130215240970537,0.0,1,1913.654525462963
1355317284,0,2.0,2.0,2.0,0.9709505944546686,8.0,2.0,788.0,1.0,39.783622685185186,18.0,17.5,1.0127947548859386,6.0,0,0.0
1355322955,0,1.0,1.0,1.0,0.0,1.0,1.0,1184.0,1.0,0.06563657407407407,10.0,2.0,16.235408217245634,0.0,0,0.0
